662016 0 2074926 3
574547 0 2089563 1
296993 0 2091170 2
408419 0 2094900 2
273481 0 2097896 3
992132 0 2098508 1
902657 0 2100381 3
413079 0 2102572 3
785772 0 2104685 3
806574 0 2113439 1
614069 0 2115250 3
1093255 0 212096 3
1085741 0 2123320 1
780215 0 2128552 3
833268 0 212889 3
276329 0 2134969 1
707835 0 2135853 3
837372 0 2137413 1
1080939 0 2137948 3
156215 0 2145881 3
588775 0 214807 0
868487 0 2150431 1
1095988 0 2158205 3
569939 0 2158849 2
650378 0 2177965 3
292676 0 2185666 3
869035 0 2187084 2
447797 0 2191261 3
1075591 0 2196128 1
954144 0 220060 2
849561 0 2200965 3
1004921 0 2219080 1
844594 0 222327 2
1049894 0 22297 2
438316 0 223186 2
55682 0 2240918 2
930326 0 2248151 1
1003884 0 2252797 2
47588 0 225370 2
917489 0 2254832 1
933652 0 2255880 2
143293 0 2256696 3
776122 0 2264295 2
882002 0 22656 2
1083341 0 2266319 3
389385 0 2269086 2
547301 0 2274875 3
1013367 0 2285677 0
710297 0 2285849 3
836640 0 2286923 3
526671 0 2294786 2
60357 0 2297633 3
242019 0 2298353 3
1101110 0 2309607 3
254652 0 2314610 3
905057 0 2315919 1
1096742 0 232135 1
408563 0 2322244 3
115833 0 2323997 3
1002426 0 2332638 3
1002330 0 2339676 2
1027785 0 2358879 1
916186 0 2364325 0
830040 0 2377847 3
1022577 0 2377902 1
1099321 0 2378522 3
1093717 0 2378652 3
280223 0 2378839 1
691709 0 238005 0
994112 0 2383808 3
968921 0 2386921 3
1017952 0 2388250 1
239516 0 2390356 2
883861 0 239188 1
815243 0 2392352 3
30956 0 2397478 3
244808 0 2401457 3
683193 0 240868 1
214771 0 2410757 2
979133 0 2412417 2
671579 0 242137 3
511837 0 24284 3
1097438 0 2429179 3
240584 0 2430996 3
988911 0 2435952 3
848432 0 2436658 3
451406 0 2438646 2
922593 0 2442333 1
1038849 0 2456914 3
185299 0 2459032 3
172608 0 2459114 3
95286 0 2462113 3
881582 0 2473108 3
1092996 0 2480040 3
910777 0 2484668 3
736713 0 2488243 3
432680 0 2491367 3
1022124 0 2495184 2
1069717 0 2496088 3
1072506 0 2496281 2
458064 0 2498341 3
267341 0 2504788 1
937947 0 2507447 3
786021 0 2511493 3
786021 0 2511496 3
860655 0 2518205 3
93649 0 2524631 1
98151 0 2525170 2
88284 0 2527056 1
522953 0 2536541 3
93823 0 2548558 2
776576 0 2548636 3
322345 0 2553878 3
299350 0 2554035 3
421813 0 2554945 1
909547 0 2562120 3
544308 0 2565202 2
585344 0 256600 2
944181 0 256823 2
728150 0 2570970 1
669046 0 2581858 3
323555 0 2586628 3
559009 0 2587289 3
1009237 0 2587770 3
800652 0 2588990 2
1089071 0 2589472 0
931147 0 2593573 2
314307 0 2603240 2
262280 0 2608045 3
998681 0 2609373 1
601629 0 2609809 1
940916 0 2609893 3
1010277 0 2614085 3
289812 0 262205 3
961048 0 2622996 3
511330 0 2625018 3
1085035 0 2629412 3
1096357 0 2642160 3
1045072 0 2643049 3
721885 0 2646237 3
586916 0 2646831 3
178859 0 2651091 2
991207 0 2651275 3
798945 0 2652138 2
113664 0 2661216 0
1033580 0 2661262 3
576452 0 2663619 3
34039 0 2673480 3
907538 0 2687796 1
986068 0 2688474 3
98847 0 2690287 3
183723 0 269288 1
570905 0 2693949 2
390813 0 2699347 2
238886 0 2711167 3
993419 0 2720983 3
1010607 0 2722440 3
616447 0 2730672 3
531142 0 2730772 3
885505 0 2734277 3
1000083 0 2745456 3
281002 0 2748535 3
1025348 0 2753018 3
784805 0 2753653 3
742446 0 2754742 3
988988 0 2768230 3
326637 0 2770103 3
1091108 0 2770277 3
293992 0 2790193 1
905479 0 2791126 3
1090352 0 2791813 3
904295 0 2791849 3
823203 0 2795318 3
948397 0 2797280 1
1012329 0 2803186 1
524116 0 2805855 3
828588 0 2806207 3
1007875 0 2806379 3
176744 0 2838171 1
735387 0 284425 3
275137 0 2850054 3
510152 0 2863753 3
418165 0 286523 2
326719 0 2865593 2
1083909 0 2866050 3
1044249 0 2872182 3
1052563 0 2882149 3
735384 0 2882157 3
948532 0 2884991 3
138492 0 288981 3
512685 0 2904176 2
416457 0 2908326 3
587674 0 292978 3
864507 0 29400 3
800792 0 2940924 1
314907 0 2946080 3
1085197 0 2951704 3
144694 0 2953793 1
1024669 0 2953794 2
298113 0 2960969 3
12741 0 296158 2
1100218 0 297186 3
142153 0 2972884 3
494730 0 297647 2
541948 0 2980693 1
1094943 0 2982576 1
586740 0 298259 3
1087736 0 2985362 1
1021554 0 2991319 3
822585 0 3000240 3
543849 0 3014034 3
165807 0 3025548 3
579133 0 303786 3
992383 0 3041918 3
114037 0 3042404 3
436844 0 3058555 2
855031 0 3059280 3
249118 0 3072082 3
993107 0 3084317 3
988122 0 3087523 3
140238 0 309147 1
1086883 0 3098712 3
178859 0 3099567 3
920717 0 310564 2
954711 0 3123064 3
203390 0 312683 3
862701 0 3131368 3
299732 0 3132683 3
922389 0 3135995 2
679167 0 313880 3
839128 0 3139046 3
178612 0 3144497 0
1014115 0 3145208 3
1084906 0 3152590 2
289586 0 3156798 3
985304 0 316035 1
280927 0 3161368 3
62136 0 3165836 3
384845 0 3168607 1
1090700 0 3168763 3
884533 0 31718 3
272605 0 3177287 3
952926 0 3180222 3
573452 0 3182069 3
786477 0 3187134 3
125842 0 3190502 3
707670 0 3192747 3
567895 0 3194503 2
900164 0 3193165 3
199442 0 319672 3
400311 0 319761 0
266920 0 3200880 3
1001926 0 321526 1
161117 0 3221988 2
447648 0 3222178 3
420673 0 3222326 3
897789 0 3224308 2
441128 0 3232379 1
824920 0 3232958 3
574730 0 3239670 2
728460 0 324011 1
282397 0 3243435 3
354222 0 3243872 3
1050253 0 3255432 3
570905 0 3259271 1
205086 0 3261425 2
307492 0 3266196 3
1049767 0 3276859 3
451484 0 329164 3
371204 0 3296704 3
352236 0 330839 3
253678 0 3314229 3
996119 0 3333112 2
1092863 0 3354182 2
1082339 0 3357223 0
558046 0 3358283 3
881723 0 3365094 3
370734 0 3367316 3
305361 0 3367824 2
999261 0 3368477 3
998062 0 3370881 2
878367 0 3371495 1
1020999 0 3387113 3
524733 0 3399995 3
1054610 0 3402482 3
1098222 0 3403837 3
327640 0 3408903 1
291396 0 342743 3
95409 0 3450674 2
843409 0 3451785 1
17110 0 3464191 3
339009 0 3468566 3
323096 0 346971 3
65038 0 3470752 3
1096866 0 3471973 3
984178 0 347885 3
940386 0 3482735 1
205107 0 3489272 3
40337 0 3504966 3
59654 0 3510350 3
417362 0 3518144 3
899212 0 3529255 2
953445 0 3532615 3
272047 0 3532675 3
531490 0 3550561 3
276208 0 3551563 3
197964 0 3551968 3
991762 0 3554513 1
252632 0 358202 3
508104 0 3583169 3
847726 0 358892 3
245120 0 3595128 3
189355 0 3602858 2
974220 0 3618328 3
537526 0 3620717 2
1090151 0 3624309 2
1068715 0 3628556 2
1098236 0 3642832 3
804103 0 3644878 3
706215 0 3645530 3
277556 0 3655235 3
61882 0 366294 3
293401 0 366583 3
1100937 0 369396 3
290499 0 369457 3
1003210 0 3698827 3
936501 0 3703239 3
27932 0 1270948 1
43781 0 3713070 2
926980 0 3715499 3
1082384 0 371575 3
733892 0 3721216 0
1091330 0 3722140 3
999385 0 3724143 3
822642 0 3725246 3
512087 0 3727684 3
267566 0 3730799 3
567759 0 3732068 3
127098 0 3739226 2
1090350 0 3740121 2
931905 0 3743492 3
1045540 0 3743664 0
11050 0 3746070 3
252295 0 3748377 3
129792 0 3771070 3
199572 0 378086 3
988960 0 3794542 3
308687 0 3808979 3
244092 0 3809126 3
974808 0 3812919 2
672433 0 382588 3
259239 0 3826784 1
556248 0 3828290 2
750487 0 3835100 3
718444 0 383715 1
1017775 0 3838733 3
994918 0 3852776 1
887398 0 3862075 2
299110 0 3863 2
841961 0 3916260 3
1084769 0 392674 3
1100687 0 3935093 3
1014210 0 3936732 3
1005500 0 394092 3
656376 0 3941972 1
275997 0 39460 2
494730 0 3948109 2
585378 0 395796 2
1093855 0 3961347 3
919310 0 3964021 3
820973 0 3971153 3
571696 0 3982455 1
134861 0 3987716 3
1092007 0 4012144 3
251172 0 4020793 3
562827 0 4022587 2
38608 0 4030713 3
1009668 0 4039657 1
88577 0 404219 3
1060623 0 4052584 3
685091 0 4060157 3
725951 0 407030 3
704398 0 4071319 3
1079868 0 4089798 3
878817 0 4090275 1
841165 0 4095724 3
783098 0 4096072 3
641618 0 4102612 1
256192 0 4103115 1
555850 0 4113868 2
902931 0 4123683 2
545847 0 412670 2
387603 0 4137291 3
1001810 0 414827 1
17635 0 4178175 2
49435 0 4178845 3
669444 0 4182082 3
675719 0 4182410 3
1032011 0 4191200 3
357340 0 4200881 0
293421 0 4212045 3
539648 0 4213956 1
597384 0 4214678 2
739913 0 4215483 3
787255 0 4216689 3
1098570 0 4224737 1
97295 0 4225045 1
568703 0 422517 3
251445 0 4227614 3
550331 0 4229636 3
831052 0 4231748 3
886332 0 128110 3
1100106 0 4257861 3
563995 0 4261341 3
1092259 0 4262105 3
527853 0 4262196 1
551413 0 42676 3
38946 0 4269358 3
910870 0 4278602 3
1089670 0 4283626 3
493543 0 4288842 0
760512 0 428985 3
275528 0 4294906 3
1020915 0 4301870 2
693636 0 4305606 0
85095 0 430598 3
256783 0 4310356 2
273449 0 431349 3
992840 0 4313602 3
188714 0 4321745 2
2 0 4339068 2
66707 0 4353055 3
649893 0 4353583 3
339934 0 4366726 3
221664 0 4369406 3
1053992 0 436967 3
959589 0 436967 3
691055 0 4374679 2
833507 0 4379802 3
911032 0 4394302 2
717563 0 4422025 3
1058141 0 4422656 2
309402 0 4426686 1
1088875 0 4428447 2
503381 0 4449328 3
571696 0 4452479 0
659247 0 447379 3
290488 0 4476405 3
77034 0 4482428 3
591993 0 448393 3
1094370 0 4521109 0
362845 0 4538702 2
28216 0 455251 3
62439 0 4558153 1
984434 0 4568500 2
166625 0 4575609 3
870348 0 4576814 3
740876 0 45888 3
971233 0 4589415 2
458774 0 4589509 3
277459 0 4608341 3
994397 0 4615954 0
1038849 0 4619983 3
1097298 0 4622456 3
588829 0 4645993 1
486512 0 4647944 3
645343 0 4662804 3
1047152 0 4665394 2
1096870 0 4671223 3
154633 0 4671299 3
449235 0 4678132 3
1078906 0 4678758 1
706342 0 4681893 3
210690 0 4688552 3
992618 0 4692413 3
203688 0 4693173 3
534305 0 470749 1
972064 0 131864 3
329114 0 471602 2
243139 0 4717543 2
872081 0 4724666 1
1098556 0 4729788 3
748997 0 4730338 3
271038 0 4765747 3
183046 0 4768536 2
1043914 0 4771283 3
323382 0 4778293 2
1047012 0 4783316 3
1024312 0 4787234 2
563943 0 4788406 1
689700 0 4788847 2
573899 0 4792479 1
563359 0 4794763 3
1059646 0 4794440 0
96602 0 4797535 3
789439 0 4806068 1
830973 0 4814057 3
782253 0 4814476 3
185397 0 4821690 3
1015556 0 4834776 1
185879 0 4846315 2
928572 0 4858036 2
1011860 0 486011 3
357162 0 4878458 3
1082792 0 4879323 3
1087114 0 4885390 3
848478 0 4886226 3
853471 0 4888683 1
991590 0 4893228 3
484551 0 4902384 3
575146 0 4905388 1
574002 0 490553 3
19940 0 490992 2
929046 0 491287 2
885153 0 4913880 3
929046 0 491288 2
174273 0 491306 2
709342 0 4920146 1
476977 0 49241 3
921173 0 4927836 3
644746 0 493167 3
581521 0 493988 1
1022442 0 4944453 2
1084906 0 494823 2
1091059 0 495708 1
257309 0 4959637 1
476807 0 4969080 3
580411 0 4984328 2
762558 0 4999158 3
917789 0 5014531 3
155234 0 502713 2
165480 0 5034699 3
1051571 0 5049881 3
863623 0 50758 1
999086 0 5080241 3
998735 0 5081578 3
918324 0 5092783 3
1044755 0 5093512 3
565696 0 5097336 2
795991 0 5109723 3
544277 0 5121196 2
1003334 0 5152626 3
45924 0 5167800 2
856568 0 517000 2
315131 0 5176354 3
701390 0 5182978 3
1080495 0 5183908 3
952388 0 5202412 3
1071389 0 5208253 1
804687 0 5223088 1
1096694 0 5228964 3
64711 0 5235433 2
69871 0 5241038 3
873914 0 525264 3
314907 0 526189 3
844211 0 5268318 3
571103 0 5273629 3
1050857 0 5269929 3
905766 0 5275249 3
1070867 0 5278855 3
1088832 0 5279465 1
837476 0 5280730 1
835478 0 5283041 1
1029791 0 52862 0
1082263 0 5289525 3
840053 0 529990 2
1011860 0 5302298 3
220495 0 5312144 3
660479 0 5314718 1
640103 0 5323651 2
741392 0 5324342 3
583916 0 533017 2
916901 0 5351758 1
1084582 0 537325 3
750421 0 5382338 3
414155 0 5390183 3
807845 0 5399937 1
149221 0 5401809 3
1037188 0 5403877 3
971213 0 5416023 2
863817 0 5417029 3
1083846 0 542028 3
872632 0 5422375 2
969023 0 5427712 2
479379 0 543240 3
685177 0 5448202 1
243712 0 545561 3
117977 0 5459057 3
1011925 0 5464614 2
556166 0 5468582 3
264284 0 5471184 3
1099072 0 5475009 3
790110 0 5483197 2
549135 0 5484835 2
256052 0 5489517 1
189312 0 5492263 2
1007972 0 5501299 2
818798 0 5501299 2
290585 0 5504239 3
929473 0 5506182 3
537761 0 551283 1
406140 0 5516546 1
1099488 0 552451 3
1086933 0 5529138 3
54307 0 5533591 3
1064852 0 5539709 2
789332 0 5553013 3
326410 0 5572869 2
295135 0 5576567 3
740263 0 5578949 2
270521 0 5579807 3
248385 0 5581 3
810242 0 559109 3
486370 0 5611684 3
1098111 0 5616677 3
176994 0 562230 3
333434 0 5623462 3
259128 0 5626608 3
455862 0 5630467 1
585165 0 5631375 1
681791 0 5649493 3
454872 0 5660676 1
153588 0 5671274 3
412352 0 5680372 3
657204 0 570021 3
274981 0 5705062 1
281704 0 5719260 1
241246 0 5729188 3
758909 0 5735433 3
505107 0 5746718 2
1098422 0 5751034 2
168238 0 5754653 3
767248 0 5767463 3
245921 0 5770375 2
497132 0 5774598 1
316803 0 5779254 2
183874 0 5783988 2
679878 0 5786828 2
976941 0 579792 3
526331 0 580824 1
744891 0 581293 2
60677 0 5832346 2
616415 0 58347 3
907334 0 5838199 2
773858 0 5859782 2
994311 0 5873659 2
587326 0 588235 1
1091450 0 5928214 3
428847 0 594812 2
546956 0 5963925 3
1017892 0 5975 3
145569 0 5977945 1
717763 0 598109 3
190078 0 598292 3
566946 0 599391 2
403793 0 6000672 3
249821 0 6006595 3
1098322 0 6008284 2
47741 0 6009067 3
31222 0 6009843 3
320051 0 6010807 3
927989 0 60175 1
784700 0 602255 3
628085 0 602585 3
119168 0 6026668 3
568895 0 6026974 2
514851 0 6031498 3
242061 0 6034688 2
717751 0 6037180 1
117728 0 6045642 3
1022762 0 6046885 3
1008947 0 6048070 3
256192 0 605482 3
503390 0 6057028 3
947466 0 6061616 3
211621 0 6105995 3
969066 0 6108439 3
1049456 0 6121038 3
909221 0 6124696 2
708517 0 613301 3
474234 0 614329 3
729672 0 6147967 3
584727 0 616123 3
321951 0 6164706 2
486274 0 6166672 3
542806 0 617180 1
73788 0 618956 1
450681 0 619450 1
558548 0 6212597 2
678913 0 6225607 3
515317 0 6227469 3
654633 0 626512 2
920885 0 6267290 2
115930 0 6269504 2
634174 0 6271183 3
139239 0 6286892 3
278074 0 629903 2
804523 0 6311439 3
517117 0 6315263 3
652556 0 6327761 3
478295 0 6359963 3
64179 0 6368810 3
1101341 0 63720 2
1091941 0 637843 3
12903 0 6381284 3
270603 0 6382549 1
107812 0 6387753 3
75608 0 6388976 3
634113 0 6412053 3
1041043 0 6419354 3
818798 0 6419354 3
373121 0 6421434 3
1086022 0 6425089 3
190307 0 6434719 3
782417 0 6440626 2
190307 0 6450955 3
339501 0 6467385 1
865384 0 6511070 3
148424 0 6519900 1
1060342 0 6529214 3
1047010 0 654791 3
758901 0 6552452 3
836044 0 6569263 3
183046 0 6571087 2
424509 0 6575181 2
2962 0 658625 3
862742 0 6594514 2
1091681 0 6599927 3
402427 0 6607020 2
1098802 0 661460 2
39577 0 661943 0
1016547 0 66361 3
163602 0 664423 2
257885 0 6661520 3
119683 0 6682231 2
944231 0 668926 2
1054438 0 6689409 3
177221 0 669611 1
551860 0 670741 3
592235 0 6709287 3
457809 0 6720424 3
513779 0 6736867 1
592235 0 6743770 1
325292 0 6792346 1
1094451 0 6794229 3
732631 0 6796477 3
594930 0 6815057 3
667373 0 6817792 1
995443 0 6818442 3
859870 0 6830388 3
84520 0 684205 3
1094056 0 6863431 1
813953 0 6865242 3
419692 0 6870512 3
1097195 0 6876770 3
1095654 0 6877477 1
1091177 0 6879008 3
911605 0 6897789 3
1041050 0 690939 3
914321 0 6912683 3
290830 0 691855 3
1100051 0 6925232 2
88160 0 695180 1
88160 0 695187 3
733591 0 6954472 3
790059 0 6955954 3
592601 0 6956695 1
480536 0 6956847 2
603031 0 6970659 3
1016013 0 6975555 1
1099855 0 6980249 3
921621 0 6987271 3
1063765 0 6998646 3
662436 0 7008901 3
995125 0 7026693 3
90941 0 7028429 3
424753 0 703507 3
678176 0 7035144 3
195693 0 7041358 3
415962 0 7045036 3
1092176 0 7043728 3
330640 0 70468 3
708781 0 7052781 3
300674 0 7067032 3
125705 0 7067056 1
94798 0 7067181 1
9083 0 7067274 3
174249 0 7067348 1
320792 0 7067677 3
624143 0 7067743 2
1090270 0 7067796 3
1101279 0 7067891 2
201376 0 7068066 3
54544 0 7068203 2
118457 0 7068493 3
178627 0 7068519 2
178627 0 7068520 3
1101278 0 7068907 3
68095 0 7069266 2
87892 0 7069601 3
1090242 0 7070556 3
211691 0 7070643 2
165002 0 7070877 3
1101276 0 7070950 3
264827 0 7071066 3
1056742 0 7071277 1
342285 0 7071436 3
372586 0 7071494 2
89786 0 7071501 3
118448 0 7071642 3
92542 0 7072003 1
206117 0 7072155 3
206117 0 7072156 3
206117 0 7072160 2
141472 0 7072290 0
196232 0 7072326 3
352818 0 7072358 2
45924 0 7072691 2
208145 0 7072838 1
208145 0 7072843 2
79891 0 7073211 1
208494 0 7073272 3
319564 0 7073381 2
14151 0 7073772 3
67802 0 7074071 3
1090184 0 7074235 3
323998 0 7074377 3
515335 0 7074414 3
125898 0 7074710 3
333486 0 7075218 3
1090171 0 7075317 3
73257 0 7075398 1
1090170 0 7075411 3
237373 0 7075449 3
127876 0 7075540 3
1090165 0 7075801 3
259417 0 7075870 3
1101271 0 7075989 3
281930 0 7076058 3
205107 0 7076253 3
307118 0 7076536 2
87019 0 7076754 3
335710 0 7076765 2
127984 0 7076927 3
46711 0 7077382 1
1090146 0 7077624 2
1090132 0 7078051 3
86203 0 707816 3
1090115 0 7078204 3
1090110 0 7078250 3
1090107 0 7078279 2
1090102 0 7078336 3
1090100 0 7078350 2
1090086 0 7078525 1
1090077 0 7078615 3
1090072 0 7078672 3
1090063 0 7078754 3
1090054 0 7078842 2
1090043 0 7078956 1
1101259 0 7078991 3
1090029 0 7079065 1
1090029 0 7079067 2
1089983 0 7079501 3
1089966 0 7079658 3
1089964 0 7079676 3
1089945 0 7079883 3
1089940 0 7079948 3
1089925 0 7080091 3
1089906 0 7080202 3
1089896 0 7080300 3
1101236 0 7080466 1
1089868 0 7080589 3
1089846 0 7080803 2
1089832 0 7080937 3
1089810 0 7081127 1
1101228 0 7081141 3
1089805 0 7081193 3
1089804 0 7081198 3
1089787 0 7081382 2
1089776 0 7081482 3
1089763 0 7081592 3
1089760 0 7081626 3
1089750 0 7081741 3
1089727 0 7081948 3
1089719 0 7082006 1
1089706 0 7082136 3
1089696 0 7082229 3
1089693 0 7082281 1
1089691 0 7082303 3
1089688 0 7082331 3
1089683 0 7082390 3
1089678 0 7082454 2
1089674 0 7082472 3
1089656 0 7082678 3
1101214 0 7082706 2
1089645 0 7082804 3
1089639 0 7082876 3
1101211 0 7083057 3
1089619 0 7083093 3
1089597 0 7083329 3
1089576 0 7083545 3
1089560 0 7083703 3
1089558 0 7083723 2
1089541 0 7083912 1
1089521 0 7084111 3
1089511 0 7084213 3
1089501 0 7084322 3
1089498 0 7084354 3
1089443 0 7084844 3
1089438 0 7084908 3
1089434 0 7084934 1
1089414 0 7085111 3
1089408 0 7085170 3
1089406 0 7085194 3
1089401 0 7085252 1
1089376 0 7085473 1
1089355 0 7085726 3
1089325 0 7086051 3
1089312 0 7086188 3
1089293 0 7086354 2
1089286 0 7086430 3
1089277 0 7086510 1
1089277 0 7086512 2
1089273 0 7086550 1
1101173 0 7086688 1
1101172 0 7086809 3
1089246 0 7086847 3
1101171 0 7086918 3
1089214 0 7087159 3
1089177 0 7087481 3
1089167 0 7087585 2
1089167 0 7087589 2
1089164 0 7087616 3
1089158 0 7087671 3
1089156 0 7087695 3
1089143 0 7087829 3
1089121 0 7088053 2
1089093 0 7088254 3
1089085 0 7088329 3
1089051 0 7088654 3
1089044 0 7088720 3
1089043 0 7088735 2
1089036 0 7088809 1
1089036 0 7088813 2
1089027 0 7088895 2
1089026 0 7088908 3
1089022 0 7088918 2
1089021 0 7088930 2
1089002 0 7089124 3
1089001 0 7089128 2
1088993 0 7089215 3
1088973 0 7089413 1
1088960 0 7089522 2
1088958 0 7089538 3
1088947 0 7089653 3
1088938 0 7089760 3
1088928 0 7089861 3
1088915 0 7090002 3
1088903 0 7090090 3
1088889 0 7090228 3
1088884 0 7090265 2
1088869 0 7090442 1
1088856 0 7090589 3
1088845 0 7090685 3
1088816 0 7090963 2
1088800 0 7091089 3
1101131 0 7091104 3
1102300 0 7091331 2
1088758 0 7091499 1
1088742 0 7091657 0
1088718 0 7091832 1
1088715 0 7091855 2
1088693 0 7092036 1
1101121 0 7092053 3
1088685 0 7092126 2
1088658 0 7092272 2
1088658 0 7092278 2
1088653 0 7092301 3
1088648 0 7092353 3
1088628 0 7092485 2
1088606 0 7092563 2
1088541 0 7092963 2
1088539 0 7092969 2
1088515 0 7093089 1
1088512 0 7093109 3
1088510 0 7093135 3
1088502 0 7093179 2
1088475 0 7093296 2
1088475 0 7093297 3
1088453 0 7093487 3
1101090 0 7093515 3
1088444 0 7093554 2
1088437 0 7093592 2
1088434 0 7093624 2
1101088 0 7093680 3
1088379 0 7093987 3
1088358 0 7094182 2
1088349 0 7094260 1
1088347 0 7094280 3
1088332 0 7094398 2
1088311 0 7094511 1
1088309 0 7094524 2
1088302 0 7094591 2
1088302 0 7094594 2
1088254 0 7095006 3
1088252 0 7095016 3
1088221 0 7095129 1
1088211 0 7095212 3
1088210 0 7095217 1
1088209 0 7095230 3
1088164 0 7095519 2
1088153 0 7095568 2
1088138 0 7095660 2
1101055 0 7096426 3
1088043 0 7096464 3
1087999 0 7096873 2
1087969 0 7097061 2
1087967 0 7097083 3
